nightmarket_id,nightmarket_name,nightmarket_latitude,nightmarket_longitude,nightmarket_area_road,nightmarket_zipcode,nightmarket_zipcode_name,nightmarket_rating,nightmarket_region,nightmarket_city,nightmarket_url,nightmarket_northeast_latitude,nightmarket_northeast_longitude,nightmarket_southwest_latitude,nightmarket_southwest_longitude,nightmarket_opening_hours
6095200362319727025,737巷美食街,25.079738,121.5786619,內湖區內湖路一段737巷,114,內湖區,4.1,北部,臺北市,https://maps.google.com/?cid=6095200362319727025,25.0811010302915,121.5799755302915,25.0784030697085,121.5772775697085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""23:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""23:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""23:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""23:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""23:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""23:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""23:00"""
4639479911044240009,景美夜市,24.9906733,121.5417191,文山區景美街,116,文山區,4.1,北部,臺北市,https://maps.google.com/?cid=4639479911044240009,24.9920241302915,121.5430508802915,24.9893261697085,121.5403529197085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""17:00"", ""close"": ""00:00"""
3299392847797445675,仁愛市場,25.128054,121.741071,仁愛區愛三路21號,200,仁愛區,4.1,北部,基隆市,https://maps.google.com/?cid=3299392847797445675,25.1294341802915,121.7425747302915,25.1267362197085,121.7398767697085,"""weekday"": 0, ""open"": ""08:00"", ""close"": ""17:00"" / ""weekday"": 1, ""open"": ""08:00"", ""close"": ""17:00"" / ""weekday"": 2, ""open"": ""08:00"", ""close"": ""17:00"" / ""weekday"": 3, ""open"": ""08:00"", ""close"": ""17:00"" / ""weekday"": 4, ""open"": ""08:00"", ""close"": ""17:00"" / ""weekday"": 5, ""open"": ""08:00"", ""close"": ""17:00"" / ""weekday"": 6, ""open"": ""08:00"", ""close"": ""17:00"""
2127068001886947614,基隆廟口夜市,25.128445,121.7431519,仁愛區玉田里仁三路,200,仁愛區,4.2,北部,基隆市,https://maps.google.com/?cid=2127068001886947614,25.1298148302915,121.7444816302915,25.1271168697085,121.7417836697085,"""weekday"": 0, ""open"": ""00:00"", ""close"": ""23:59"" / ""weekday"": 1, ""open"": ""00:00"", ""close"": ""23:59"" / ""weekday"": 2, ""open"": ""00:00"", ""close"": ""23:59"" / ""weekday"": 3, ""open"": ""00:00"", ""close"": ""23:59"" / ""weekday"": 4, ""open"": ""00:00"", ""close"": ""23:59"" / ""weekday"": 5, ""open"": ""00:00"", ""close"": ""23:59"" / ""weekday"": 6, ""open"": ""00:00"", ""close"": ""23:59"""
3630095982193413361,八斗子假日夜市,25.1426177,121.7899976,中正區北寧路262號,202,中正區,3.9,北部,基隆市,https://maps.google.com/?cid=3630095982193413361,25.1437487302915,121.7913688302915,25.1410507697085,121.7886708697085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""17:00"", ""close"": ""00:00"""
3332970943827057473,七堵夜市,25.0977747,121.7143498,七堵區明德一路,206,七堵區,4.0,北部,基隆市,https://maps.google.com/?cid=3332970943827057473,25.0991236802915,121.7156987802915,25.0964257197085,121.7130008197085,"""weekday"": 0, ""open"": ""10:30"", ""close"": ""23:30"" / ""weekday"": 1, ""open"": ""10:30"", ""close"": ""23:30"" / ""weekday"": 2, ""open"": ""10:30"", ""close"": ""23:30"" / ""weekday"": 3, ""open"": ""10:30"", ""close"": ""23:30"" / ""weekday"": 4, ""open"": ""10:30"", ""close"": ""23:30"" / ""weekday"": 5, ""open"": ""10:30"", ""close"": ""23:30"" / ""weekday"": 6, ""open"": ""10:30"", ""close"": ""23:30"""
9726491651235526071,金山小夜市,25.225599,121.632684,金山區美田里,208,金山區,3.8,北部,新北市,https://maps.google.com/?cid=9726491651235526071,25.2269439802915,121.6341299802915,25.2242460197085,121.6314320197085,"""weekday"": 2, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""00:00"""
17161307896491607329,板橋湳雅夜市,25.0057165,121.4554698,板橋區南雅東路87號,220,板橋區,4.2,北部,新北市,https://maps.google.com/?cid=17161307896491607329,25.0069212802915,121.4567851302915,25.0042233197085,121.4540871697085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""17:00"", ""close"": ""00:00"""
14206048452237066627,汐止弘道街夜市,25.0486052,121.6169032,汐止區弘道街10號,221,汐止區,3.9,北部,新北市,https://maps.google.com/?cid=14206048452237066627,25.0499928802915,121.6182525802915,25.0472949197085,121.6155546197085,"""weekday"": 2, ""open"": ""17:00"", ""close"": ""23:00"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""23:00"""
10101964674660893780,長興街福德祠夜市,25.0796737,121.6709747,汐止區長興街一段,221,汐止區,4.3,北部,新北市,https://maps.google.com/?cid=10101964674660893780,25.0810956302915,121.6722645302915,25.0783976697085,121.6695665697085,"""weekday"": 4, ""open"": ""17:00"", ""close"": ""21:00"""
2990502102938633821,深坑慈聖夜市,25.0049639,121.6237351,深坑區北深路一段,222,深坑區,3.8,北部,新北市,https://maps.google.com/?cid=2990502102938633821,25.0065186302915,121.6249662802915,25.0038206697085,121.6222683197085,"""weekday"": 2, ""open"": ""18:00"", ""close"": ""23:00"" / ""weekday"": 5, ""open"": ""18:00"", ""close"": ""23:00"""
17410125540965227079,四腳亭吉安宮夜市,25.1030895,121.7637324,瑞芳區瑞竹路91號,224,瑞芳區,3.9,北部,新北市,https://maps.google.com/?cid=17410125540965227079,25.1044066302915,121.7652037802915,25.1017086697085,121.7625058197085,"""weekday"": 1, ""open"": ""17:00"", ""close"": ""23:00"" / ""weekday"": 4, ""open"": ""17:00"", ""close"": ""23:00"""
16875985946716127937,貢寮澳底夜市,25.0546286,121.9266839,貢寮區新港街26巷,228,貢寮區,4.1,北部,新北市,https://maps.google.com/?cid=16875985946716127937,25.0559884802915,121.9280405302915,25.0532905197085,121.9253425697085,"""weekday"": 1, ""open"": ""17:00"", ""close"": ""21:30"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""21:30"""
9741617305667603567,樂華夜市,25.0084156,121.5117271,永和區永平路,234,永和區,4.3,北部,新北市,https://maps.google.com/?cid=9741617305667603567,25.0097937802915,121.5130757302915,25.0070958197085,121.5103777697085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""00:00"""
15897605706134916229,興南夜市,24.9899688,121.5107306,中和區信義街,235,中和區,3.7,北部,新北市,https://maps.google.com/?cid=15897605706134916229,24.9913312802915,121.5121118302915,24.98863331970849,121.5094138697085,"""weekday"": 0, ""open"": ""17:30"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""17:30"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""17:30"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""17:30"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""17:30"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""17:30"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""17:30"", ""close"": ""00:00"""
315384897449175190,樹林 興仁花園夜市,25.0031642,121.4154278,樹林區保安街二段70號,238,樹林區,4.2,北部,新北市,https://maps.google.com/?cid=315384897449175190,25.0046939302915,121.4166433802915,25.0019959697085,121.4139454197085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""17:00"", ""close"": ""00:00"""
4843814117794604251,鳳鳴龍鳳夜市,24.9731672,121.3330269,鶯歌區鳳三路157號,239,鶯歌區,3.5,北部,新北市,https://maps.google.com/?cid=4843814117794604251,24.9747460802915,121.3344038802915,24.9720481197085,121.3317059197085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""23:00"" / ""weekday"": 2, ""open"": ""17:00"", ""close"": ""23:00"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""23:00"" / ""weekday"": 6, ""open"": ""17:00"", ""close"": ""23:00"""
8369244066455810295,三和夜市,25.0635655,121.5011253,三重區中央北路,241,三重區,4.2,北部,新北市,https://maps.google.com/?cid=8369244066455810295,25.0656497302915,121.5021791802915,25.0629517697085,121.4994812197085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""17:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""17:00"", ""close"": ""00:00"""
2558323868178486989,五股工業區夜市,25.0662686,121.4598406,新莊區,242,新莊區,3.6,北部,新北市,https://maps.google.com/?cid=2558323868178486989,25.0676075802915,121.4611801302915,25.0649096197085,121.4584821697085,"""weekday"": 2, ""open"": ""16:30"", ""close"": ""22:00"""
12785050465535870459,新莊四維市場,25.02244,121.422819,新莊區四維路,242,新莊區,4.1,北部,新北市,https://maps.google.com/?cid=12785050465535870459,25.0237804802915,121.4241884802915,25.0210825197085,121.4214905197085,"""weekday"": 0, ""open"": ""06:10"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""06:10"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""06:10"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""06:10"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""06:10"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""06:10"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""06:10"", ""close"": ""00:00"""
11981159352627822179,新莊廟街夜市,25.0336951,121.4509529,新莊區新莊路,242,新莊區,3.8,北部,新北市,https://maps.google.com/?cid=11981159352627822179,25.0351972802915,121.4533150802915,25.0324993197085,121.4506171197085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""00:00"""
8581983021817447446,西盛夜市,25.0167946,121.4280368,新莊區西盛街248號,242,新莊區,4.1,北部,新北市,https://maps.google.com/?cid=8581983021817447446,25.0181423302915,121.4294236302915,25.0154443697085,121.4267256697085,"""weekday"": 5, ""open"": ""17:00"", ""close"": ""23:00"""
2260384658498906113,林口夜市,25.0793777,121.3873684,林口區佳林路101巷,244,林口區,4.1,北部,新北市,https://maps.google.com/?cid=2260384658498906113,25.0806863802915,121.3887299802915,25.07798841970849,121.3860320197085,"""weekday"": 0, ""open"": ""17:00"", ""close"": ""23:30"" / ""weekday"": 3, ""open"": ""17:00"", ""close"": ""23:30"""
